🕘️更新时间,#genre#
CCTV-2,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv2hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260702160204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=171.8.79.254&SecurityKey=20260702160204&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=37ccfe4272929d9e27cb51452050199f&sv=10004&ct=android
CCTV-2,http://emby.xlangnan.cn:10316/rtp/239.254.200.158:6000
CCTV-2,http://wangfei.uno:9999/rtp/225.1.2.78:10462
CCTV-2,http://czkeji.vip:9000/rtp/239.252.220.183:5140
CCTV-3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV-3,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=3eef9bf8c037328843c651e68987b1b7&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260714062048&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=39.103.188.159&SecurityKey=20260714062048&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=817b5fdaf24e1b13f26ed87780a8c2d4&ddCalcu=48d1v27acba85aaf0d8a7f7284dee16b21f3&sv=10004&ct=android
CCTV-3,http://emby.xlangnan.cn:10316/rtp/239.254.201.152:7205
CCTV-3,http://wangfei.uno:9999/rtp/225.1.2.141:10864
CCTV-3,http://czkeji.vip:9000/rtp/239.252.219.252:5140
CCTV-3,http://www.huijie5421.cn:8800/rtp/239.49.8.74:8000
CCTV-3,http://www.andy-nas.top:8623/rtp/239.76.253.153:9000
CCTV-3,http://www.andy-nas.top:8623/rtp/239.76.246.153:1234
CCTV-4,http://mgsp-cty2.live.miguvideo.com:8088/migu/kailu/cctv4hd265/51/20191230/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260714080203&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=171.8.79.254&SecurityKey=20260714080203&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=be97a3a900d488ab7c69d768d9b56ef9&sv=10004&ct=android
CCTV-4,https://dash2.antik.sk/live/test_cctv_tizen/playlist.m3u8
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226223/index.m3u8
CCTV-4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8
CCTV-4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=82de065d0c9272ef4584afe4eebf7433&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260714062048&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=39.103.188.159&SecurityKey=20260714062048&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=13f70f8d4c6cfbe896c031fd8d4e3f28&ddCalcu=8123vffa37ye0a4fd88dd4fc163c0fcb6e98&sv=10004&ct=android
CCTV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=23c35b15d47b7cbc017e3d31b53006a6&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20260714062054&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=47.92.23.141&SecurityKey=20260714062054&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=40ecae548deed54616997e1e02a774cd&ddCalcu=d4c0v4ea7cy7aaae2504e81dee7e9d956416&sv=10004&ct=android
CCTV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=3553d1a56b2879823749db602da4c9c6&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20260714062054&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=39.103.188.159&SecurityKey=20260714062054&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3255d996300c357eecfad73dd70503e5&ddCalcu=53e2v35a05y5da0979d6d33070dca3f5c7ee&sv=10004&ct=android
CCTV-5,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv5hd265/51/20191230/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260714080203&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=171.8.79.254&SecurityKey=20260714080203&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ae68e174416fc39c8c74f59f85425b1a&sv=10004&ct=android
CCTV-5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV-5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8
CCTV-5,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?msisdn=e4cc47992b64eecab5ce157e17390c62&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260714062049&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=39.103.182.111&SecurityKey=20260714062049&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=58061fe204a947f61dda855f79e28da2&ddCalcu=25a8vd0a86w21aef9e72f0545a89a4d7df16&sv=10004&ct=android
CCTV-5,http://emby.xlangnan.cn:10316/rtp/239.254.201.153:7206
CCTV-5,http://wangfei.uno:9999/rtp/225.1.2.48:10282
CCTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-5+,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV-5+,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=5350c6b74e9c7b2f969651aab44bb128&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20260714062051&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=47.92.23.141&SecurityKey=20260714062051&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ee61329c23cf1547f36e8063fe702e17&ddCalcu=7e1eve6a21x03a72e9fc32630c8fe16534f7&sv=10004&ct=android
CCTV-5+,http://emby.xlangnan.cn:10316/rtp/239.254.200.46:8004
CCTV-6,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv6hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260714080203&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=171.8.79.254&SecurityKey=20260714080203&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=321a6fcfc4374a5f1e42ba7712cf488d&sv=10004&ct=android
CCTV-6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV-6,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=a52f791acd68f280b174ebc95adc98b8&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260714062051&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=47.92.23.141&SecurityKey=20260714062051&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f545b2bf08adbe0d41984c671c879105&ddCalcu=5f05v14a95b7ba82cb1f7068ca4d8b9e104d&sv=10004&ct=android
CCTV-6,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv6hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260714040204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=171.8.79.254&SecurityKey=20260714040204&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=98765fe0b39c31a1ff9c1344992cc3b8&sv=10004&ct=android
CCTV-6,http://emby.xlangnan.cn:10316/rtp/239.254.201.154:7207
CCTV-6,http://wangfei.uno:9999/rtp/225.1.2.143:10876
CCTV-6,http://czkeji.vip:9000/rtp/239.252.219.237:5140
CCTV-6,http://www.huijie5421.cn:8800/rtp/239.49.8.76:8000
CCTV-7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV-7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV-7,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=aded86f82b681b323c03f6cb2f2846d6&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260714062050&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=39.103.182.111&SecurityKey=20260714062050&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=4837b82ab2a162a49949ad07eb2d3c45&ddCalcu=5448vc3a37ddba28b2ea7b02daa196429a94&sv=10004&ct=android
CCTV-7,http://emby.xlangnan.cn:10316/rtp/239.254.200.159:6000
CCTV-7,http://wangfei.uno:9999/rtp/225.1.2.79:10468
CCTV-7,http://czkeji.vip:9000/rtp/239.252.220.185:5140
CCTV-7,http://www.huijie5421.cn:8800/rtp/239.49.0.126:8000
CCTV-7,http://www.andy-nas.top:8623/rtp/239.76.253.157:9000
CCTV-8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV-8,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=5764e0fe0d0b208fcc46180fef0b7b7d&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260714062050&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=39.103.182.111&SecurityKey=20260714062050&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d2cbdd2b4640f28e2e4627fa2490f85a&ddCalcu=ad52v8cafbb0da9d422ba4f674206f42e82e&sv=10004&ct=android
CCTV-8,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv8hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260702160205&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=171.8.79.254&SecurityKey=20260702160205&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3919ff25f8e0805d2490052938fa4987&sv=10004&ct=android
CCTV-8,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv8hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260714040204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=171.8.79.254&SecurityKey=20260714040204&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ec830d3baf43161ef7500068299f8071&sv=10004&ct=android
CCTV-8,http://emby.xlangnan.cn:10316/rtp/239.254.201.155:7208
CCTV-8,http://wangfei.uno:9999/rtp/225.1.2.144:10882
CCTV-8,http://czkeji.vip:9000/rtp/239.252.219.253:5140
CCTV-8,http://www.huijie5421.cn:8800/rtp/239.49.8.77:8000
CCTV-9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV-9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV-9,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=1c653dcdefe62612913ba6bdffa6f25a&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260714062050&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=39.103.182.111&SecurityKey=20260714062050&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=deeb3e508bab110aba3606c44cc35bd5&ddCalcu=5ddevbea5bd33acec54048cb6a0b6131a0ba&sv=10004&ct=android
CCTV-9,http://emby.xlangnan.cn:10316/rtp/239.254.200.59:8112
CCTV-9,http://wangfei.uno:9999/rtp/225.1.2.80:10474
CCTV-9,http://czkeji.vip:9000/rtp/239.252.220.186:5140
CCTV-9,http://www.huijie5421.cn:8800/rtp/239.49.8.53:9814
CCTV-9,http://www.andy-nas.top:8623/rtp/239.76.246.159:1234
CCTV-10,http://mgsp-cty2.live.miguvideo.com:8088/migu/kailu/cctv10hd265/54/20200407/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260714080204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=171.8.79.254&SecurityKey=20260714080204&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7d7d717fb4c61bd967a04fca10cedc62&sv=10004&ct=android
CCTV-10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV-10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV-10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=c7acbd63fab28973d9106a8a4a34cdc5&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260714062052&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=39.103.188.159&SecurityKey=20260714062052&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c9c7c3c93bfa82d48865d1aa8db3faee&ddCalcu=ece9vacaf7y3cab3dc89a3ab1fda58628d84&sv=10004&ct=android
CCTV-10,http://emby.xlangnan.cn:10316/rtp/239.254.200.160:6000
CCTV-10,http://wangfei.uno:9999/rtp/225.1.2.81:10480
CCTV-10,http://czkeji.vip:9000/rtp/239.252.220.91:5140
CCTV-10,http://www.huijie5421.cn:8800/rtp/239.49.8.54:9818
CCTV-11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV-11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV-11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=7d4cd01f8cc1ab6e5c5fef983926d3f6&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260714062052&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=39.103.182.111&SecurityKey=20260714062052&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b484c98a4594f3806728a424e3074031&ddCalcu=1b34v08a44z7ca0938ea442549a48f237860&sv=10004&ct=android
CCTV-11,http://emby.xlangnan.cn:10316/rtp/239.254.201.123:8120
CCTV-11,http://wangfei.uno:9999/rtp/225.1.2.220:11434
CCTV-11,http://czkeji.vip:9000/rtp/239.252.219.78:5140
CCTV-11,http://www.huijie5421.cn:8800/rtp/239.49.0.127:8000
CCTV-11,http://www.andy-nas.top:8623/rtp/239.76.245.251:1234
CCTV-12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV-12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV-12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=b436b44df919b8688e178f89317f96e1&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260714062052&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=47.92.23.141&SecurityKey=20260714062052&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=37bfbd137a92990965b0aa9b0f177826&ddCalcu=6327v8ba7fd7ba1df103b79aa9a209b95069&sv=10004&ct=android
CCTV-12,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260702160205&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=171.8.79.254&SecurityKey=20260702160205&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7295936e3e47ae335321253e885498bf&sv=10004&ct=android
CCTV-12,http://emby.xlangnan.cn:10316/rtp/239.254.200.161:6000
CCTV-12,http://wangfei.uno:9999/rtp/225.1.2.82:10486
CCTV-12,http://czkeji.vip:9000/rtp/239.252.220.187:5140
CCTV-12,http://www.huijie5421.cn:8800/rtp/239.49.8.55:9822
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV-13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8
CCTV-13,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=8514bb0bb1230f1282bc0b629cb58ce4&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260714062052&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=47.92.23.141&SecurityKey=20260714062052&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c1a0cdc284d7d31a624b5333c95313af&ddCalcu=fca1v3aa10y3ca5d9cc238343d57bd43216a&sv=10004&ct=android
